ID,Date,Time,Sender,Message,SystemMessage,tokenized_message,pii
76,1/1/2024,14:15,Gina,Ada yang tahu cara urus data Riwayat Pencarian di Internet? Aku lagi butuh info nih.,FALSE,"['Ada', 'yang', 'tahu', 'cara', 'urus', 'data', 'Riwayat', 'Pencarian', 'di', 'Internet', 'Aku', 'lagi', 'butuh', 'info', 'nih']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
77,1/1/2024,14:20,Cindy,Ada yang tahu cara urus data Nomor Sertifikat Tanah? Aku lagi butuh info nih.,FALSE,"['Ada', 'yang', 'tahu', 'cara', 'urus', 'data', 'Nomor', 'Sertifikat', 'Tanah', 'Aku', 'lagi', 'butuh', 'info', 'nih']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
78,1/1/2024,14:25,Dina,Aku lagi tambahkan data Riwayat Pendidikan ke sistem. Semoga prosesnya lancar.,FALSE,"['Aku', 'lagi', 'tambahkan', 'data', 'Riwayat', 'Pendidikan', 'ke', 'sistem', 'Semoga', 'prosesnya', 'lancar']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
79,1/1/2024,14:30,Cindy,Ada yang tahu cara urus data Nomor Seri Barang Berharga? Aku lagi butuh info nih.,FALSE,"['Ada', 'yang', 'tahu', 'cara', 'urus', 'data', 'Nomor', 'Seri', 'Barang', 'Berharga', 'Aku', 'lagi', 'butuh', 'info', 'nih']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
80,1/1/2024,14:35,Gina,Ada yang tahu cara urus data Nomor Sertifikat Rumah/Properti? Aku lagi butuh info nih.,FALSE,"['Ada', 'yang', 'tahu', 'cara', 'urus', 'data', 'Nomor', 'Sertifikat', 'Rumah', 'Properti', 'Aku', 'lagi', 'butuh', 'info', 'nih']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
81,1/1/2024,14:40,Ari,"Kemarin urus ulang Nomor KTP, nomor barunya adalah 5059445971.",FALSE,"['Kemarin', 'urus', 'ulang', 'Nomor', 'KTP', 'nomor', 'barunya', 'adalah', '5059445971']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_SSN']"
82,1/1/2024,14:45,Dina,Ada yang tahu cara urus data Nomor Akun Aset Keuangan? Aku lagi butuh info nih.,FALSE,"['Ada', 'yang', 'tahu', 'cara', 'urus', 'data', 'Nomor', 'Akun', 'Aset', 'Keuangan', 'Aku', 'lagi', 'butuh', 'info', 'nih']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
83,1/1/2024,14:50,Budi,"Kemarin urus ulang Nomor KTP, nomor barunya adalah 6577701148.",FALSE,"['Kemarin', 'urus', 'ulang', 'Nomor', 'KTP', 'nomor', 'barunya', 'adalah', '6577701148']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_SSN']"
84,1/1/2024,14:55,Budi,"Kemarin urus ulang Nomor Paspor, nomor barunya adalah 7799837873.",FALSE,"['Kemarin', 'urus', 'ulang', 'Nomor', 'Paspor', 'nomor', 'barunya', 'adalah', '7799837873']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_SSN']"
85,1/1/2024,15:00,Gina,Ada yang tahu cara urus data Nomor Kartu Kredit/Debit? Aku lagi butuh info nih.,FALSE,"['Ada', 'yang', 'tahu', 'cara', 'urus', 'data', 'Nomor', 'Kartu', 'Kredit', 'Debit', 'Aku', 'lagi', 'butuh', 'info', 'nih']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
86,1/1/2024,15:05,Budi,Ada yang tahu cara urus data Status Perkawinan? Aku lagi butuh info nih.,FALSE,"['Ada', 'yang', 'tahu', 'cara', 'urus', 'data', 'Status', 'Perkawinan', 'Aku', 'lagi', 'butuh', 'info', 'nih']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
87,1/1/2024,15:10,Ari,Ada yang tahu cara urus data Merek dan Tipe Alat Elektronik? Aku lagi butuh info nih.,FALSE,"['Ada', 'yang', 'tahu', 'cara', 'urus', 'data', 'Merek', 'dan', 'Tipe', 'Alat', 'Elektronik', 'Aku', 'lagi', 'butuh', 'info', 'nih']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
88,1/1/2024,15:15,Gina,Aku lagi tambahkan data Riwayat Pekerjaan ke sistem. Semoga prosesnya lancar.,FALSE,"['Aku', 'lagi', 'tambahkan', 'data', 'Riwayat', 'Pekerjaan', 'ke', 'sistem', 'Semoga', 'prosesnya', 'lancar']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
89,1/1/2024,15:20,Ari,"Aku baru buka rekening baru, nomornya 6286666124 di Bank ABC.",FALSE,"['Aku', 'baru', 'buka', 'rekening', 'baru', 'nomornya', '6286666124', 'di', 'Bank', 'ABC']","['O', 'O', 'O', 'O', 'O', 'O', 'B_Account', 'O', 'O', 'O']"
90,1/1/2024,15:25,Cindy,Ada yang tahu cara urus data Nomor Akun Aset Keuangan? Aku lagi butuh info nih.,FALSE,"['Ada', 'yang', 'tahu', 'cara', 'urus', 'data', 'Nomor', 'Akun', 'Aset', 'Keuangan', 'Aku', 'lagi', 'butuh', 'info', 'nih']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
91,1/1/2024,15:30,Ari,Ada yang tahu cara urus data Nomor Induk Pegawai (NIP)? Aku lagi butuh info nih.,FALSE,"['Ada', 'yang', 'tahu', 'cara', 'urus', 'data', 'Nomor', 'Induk', 'Pegawai', 'NIP', 'Aku', 'lagi', 'butuh', 'info', 'nih']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
92,1/1/2024,15:35,Ari,Ada yang tahu cara urus data Nomor Telepon Rumah? Aku lagi butuh info nih.,FALSE,"['Ada', 'yang', 'tahu', 'cara', 'urus', 'data', 'Nomor', 'Telepon', 'Rumah', 'Aku', 'lagi', 'butuh', 'info', 'nih']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
93,1/1/2024,15:40,Cindy,Ada yang tahu cara urus data Nomor Kartu Kredit/Debit? Aku lagi butuh info nih.,FALSE,"['Ada', 'yang', 'tahu', 'cara', 'urus', 'data', 'Nomor', 'Kartu', 'Kredit', 'Debit', 'Aku', 'lagi', 'butuh', 'info', 'nih']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
94,1/1/2024,15:45,Budi,Ada yang tahu cara urus data Nomor JKN? Aku lagi butuh info nih.,FALSE,"['Ada', 'yang', 'tahu', 'cara', 'urus', 'data', 'Nomor', 'JKN', 'Aku', 'lagi', 'butuh', 'info', 'nih']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
95,1/1/2024,15:50,Dina,Ada yang tahu cara urus data Nomor Kartu Kredit/Debit? Aku lagi butuh info nih.,FALSE,"['Ada', 'yang', 'tahu', 'cara', 'urus', 'data', 'Nomor', 'Kartu', 'Kredit', 'Debit', 'Aku', 'lagi', 'butuh', 'info', 'nih']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
96,1/1/2024,15:55,Eka,"Kemarin urus ulang Nomor KTP, nomor barunya adalah 1790766937.",FALSE,"['Kemarin', 'urus', 'ulang', 'Nomor', 'KTP', 'nomor', 'barunya', 'adalah', '1790766937']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_SSN']"
97,1/1/2024,16:00,Budi,Nomor Nomor Ponsel aku yang baru itu 08198574511.,FALSE,"['Nomor', 'Nomor', 'Ponsel', 'aku', 'yang', 'baru', 'itu', '08198574511']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_Phone_Number']"
98,1/1/2024,16:05,Dina,Ada yang tahu cara urus data Lokasi Aktivitas Digital? Aku lagi butuh info nih.,FALSE,"['Ada', 'yang', 'tahu', 'cara', 'urus', 'data', 'Lokasi', 'Aktivitas', 'Digital', 'Aku', 'lagi', 'butuh', 'info', 'nih']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
99,1/1/2024,16:10,Eka,"Data Tempat Lahir aku sudah diverifikasi, jadi gak ada masalah lagi sekarang.",FALSE,"['Data', 'Tempat', 'Lahir', 'aku', 'sudah', 'diverifikasi', 'jadi', 'gak', 'ada', 'masalah', 'lagi', 'sekarang']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
100,1/1/2024,16:15,Gina,Ada yang tahu cara urus data Riwayat Pencarian di Internet? Aku lagi butuh info nih.,FALSE,"['Ada', 'yang', 'tahu', 'cara', 'urus', 'data', 'Riwayat', 'Pencarian', 'di', 'Internet', 'Aku', 'lagi', 'butuh', 'info', 'nih']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
101,1/1/2024,16:20,Dina,"Aku baru update data Nama Lengkap. Detailnya sekarang sudah benar, loh.",FALSE,"['Aku', 'baru', 'update', 'data', 'Nama', 'Lengkap', 'Detailnya', 'sekarang', 'sudah', 'benar', 'loh']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
102,1/1/2024,16:25,Eka,"Data Tempat Lahir aku sudah diverifikasi, jadi gak ada masalah lagi sekarang.",FALSE,"['Data', 'Tempat', 'Lahir', 'aku', 'sudah', 'diverifikasi', 'jadi', 'gak', 'ada', 'masalah', 'lagi', 'sekarang']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
103,1/1/2024,16:30,Budi,Ada yang tahu cara urus data Media Sosial? Aku lagi butuh info nih.,FALSE,"['Ada', 'yang', 'tahu', 'cara', 'urus', 'data', 'Media', 'Sosial', 'Aku', 'lagi', 'butuh', 'info', 'nih']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
104,1/1/2024,16:35,Budi,"Barusan pindah ke alamat baru, yaitu Jl. Kenanga No. 84.",FALSE,"['Barusan', 'pindah', 'ke', 'alamat', 'baru', 'yaitu', 'Jl', 'Kenanga', 'No', '84']","['O', 'O', 'O', 'O', 'O', 'O', 'B_Address', 'I_Address', 'I_Address', 'I_Address']"
105,1/1/2024,16:40,Eka,Ada yang tahu cara urus data Nomor Sertifikat Tanah? Aku lagi butuh info nih.,FALSE,"['Ada', 'yang', 'tahu', 'cara', 'urus', 'data', 'Nomor', 'Sertifikat', 'Tanah', 'Aku', 'lagi', 'butuh', 'info', 'nih']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
106,1/1/2024,16:45,Eka,Ada yang tahu cara urus data Nomor Akun Aset Keuangan? Aku lagi butuh info nih.,FALSE,"['Ada', 'yang', 'tahu', 'cara', 'urus', 'data', 'Nomor', 'Akun', 'Aset', 'Keuangan', 'Aku', 'lagi', 'butuh', 'info', 'nih']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
107,1/1/2024,16:50,Eka,Aku lagi tambahkan data Riwayat Pekerjaan ke sistem. Semoga prosesnya lancar.,FALSE,"['Aku', 'lagi', 'tambahkan', 'data', 'Riwayat', 'Pekerjaan', 'ke', 'sistem', 'Semoga', 'prosesnya', 'lancar']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
108,1/1/2024,16:55,Dina,Ada yang tahu cara urus data Nomor Kartu Kredit/Debit? Aku lagi butuh info nih.,FALSE,"['Ada', 'yang', 'tahu', 'cara', 'urus', 'data', 'Nomor', 'Kartu', 'Kredit', 'Debit', 'Aku', 'lagi', 'butuh', 'info', 'nih']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
109,1/1/2024,17:00,Ari,"Barusan pindah ke alamat baru, yaitu Jl. Melati No. 58.",FALSE,"['Barusan', 'pindah', 'ke', 'alamat', 'baru', 'yaitu', 'Jl', 'Melati', 'No', '58']","['O', 'O', 'O', 'O', 'O', 'O', 'B_Address', 'I_Address', 'I_Address', 'I_Address']"
110,1/1/2024,17:05,Ari,"Aku baru buka rekening baru, nomornya 6744119068 di Bank ABC.",FALSE,"['Aku', 'baru', 'buka', 'rekening', 'baru', 'nomornya', '6744119068', 'di', 'Bank', 'ABC']","['O', 'O', 'O', 'O', 'O', 'O', 'B_Account', 'O', 'O', 'O']"
111,1/1/2024,17:10,Eka,Ada yang tahu cara urus data Nomor Rangka dan Nomor Mesin Kendaraan? Aku lagi butuh info nih.,FALSE,"['Ada', 'yang', 'tahu', 'cara', 'urus', 'data', 'Nomor', 'Rangka', 'dan', 'Nomor', 'Mesin', 'Kendaraan', 'Aku', 'lagi', 'butuh', 'info', 'nih']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
112,1/1/2024,17:15,Dina,Ada yang tahu cara urus data Nomor Seri Barang Berharga? Aku lagi butuh info nih.,FALSE,"['Ada', 'yang', 'tahu', 'cara', 'urus', 'data', 'Nomor', 'Seri', 'Barang', 'Berharga', 'Aku', 'lagi', 'butuh', 'info', 'nih']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
113,1/1/2024,17:20,Ari,Aku lagi tambahkan data Riwayat Pendidikan ke sistem. Semoga prosesnya lancar.,FALSE,"['Aku', 'lagi', 'tambahkan', 'data', 'Riwayat', 'Pendidikan', 'ke', 'sistem', 'Semoga', 'prosesnya', 'lancar']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
114,1/1/2024,17:25,Ari,"Kemarin urus ulang Nomor Paspor, nomor barunya adalah 3774900042.",FALSE,"['Kemarin', 'urus', 'ulang', 'Nomor', 'Paspor', 'nomor', 'barunya', 'adalah', '3774900042']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_SSN']"
115,1/1/2024,17:30,Cindy,Ada yang tahu cara urus data Nomor Akun Aset Keuangan? Aku lagi butuh info nih.,FALSE,"['Ada', 'yang', 'tahu', 'cara', 'urus', 'data', 'Nomor', 'Akun', 'Aset', 'Keuangan', 'Aku', 'lagi', 'butuh', 'info', 'nih']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
116,1/1/2024,17:35,Budi,"Aku baru beli kendaraan baru, plat nomornya B 9525 XYZ, warna merah.",FALSE,"['Aku', 'baru', 'beli', 'kendaraan', 'baru', 'plat', 'nomornya', 'B', '9525', 'XYZ', 'warna', 'merah']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_Plate', 'I_Plate', 'I_Plate', 'O', 'B_Asset']"
117,1/1/2024,17:40,Ari,Ada yang tahu cara urus data Nomor Akun Aset Keuangan? Aku lagi butuh info nih.,FALSE,"['Ada', 'yang', 'tahu', 'cara', 'urus', 'data', 'Nomor', 'Akun', 'Aset', 'Keuangan', 'Aku', 'lagi', 'butuh', 'info', 'nih']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
118,1/1/2024,17:45,Dina,"Aku baru update data Nama Panggilan. Detailnya sekarang sudah benar, loh.",FALSE,"['Aku', 'baru', 'update', 'data', 'Nama', 'Panggilan', 'Detailnya', 'sekarang', 'sudah', 'benar', 'loh']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
119,1/1/2024,17:50,Eka,Ada yang tahu cara urus data Nomor Rangka dan Nomor Mesin Kendaraan? Aku lagi butuh info nih.,FALSE,"['Ada', 'yang', 'tahu', 'cara', 'urus', 'data', 'Nomor', 'Rangka', 'dan', 'Nomor', 'Mesin', 'Kendaraan', 'Aku', 'lagi', 'butuh', 'info', 'nih']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
120,1/1/2024,17:55,Budi,Ada yang tahu cara urus data Merek dan Tipe Alat Elektronik? Aku lagi butuh info nih.,FALSE,"['Ada', 'yang', 'tahu', 'cara', 'urus', 'data', 'Merek', 'dan', 'Tipe', 'Alat', 'Elektronik', 'Aku', 'lagi', 'butuh', 'info', 'nih']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
121,1/1/2024,18:00,Gina,Aku lagi tambahkan data Riwayat Pendidikan ke sistem. Semoga prosesnya lancar.,FALSE,"['Aku', 'lagi', 'tambahkan', 'data', 'Riwayat', 'Pendidikan', 'ke', 'sistem', 'Semoga', 'prosesnya', 'lancar']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
122,1/1/2024,18:05,Ari,"Kemarin urus ulang Nomor KTP, nomor barunya adalah 3346304617.",FALSE,"['Kemarin', 'urus', 'ulang', 'Nomor', 'KTP', 'nomor', 'barunya', 'adalah', '3346304617']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_SSN']"
123,1/1/2024,18:10,Ari,Ada yang tahu cara urus data Nomor Seri Barang Berharga? Aku lagi butuh info nih.,FALSE,"['Ada', 'yang', 'tahu', 'cara', 'urus', 'data', 'Nomor', 'Seri', 'Barang', 'Berharga', 'Aku', 'lagi', 'butuh', 'info', 'nih']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
124,1/1/2024,18:15,Ari,"Aku baru beli kendaraan baru, plat nomornya B 9668 XYZ, warna hitam.",FALSE,"['Aku', 'baru', 'beli', 'kendaraan', 'baru', 'plat', 'nomornya', 'B', '9668', 'XYZ', 'warna', 'hitam']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_Plate', 'I_Plate', 'I_Plate', 'O', 'B_Asset']"
125,1/1/2024,18:20,Cindy,"Aku baru update data Nama Panggilan. Detailnya sekarang sudah benar, loh.",FALSE,"['Aku', 'baru', 'update', 'data', 'Nama', 'Panggilan', 'Detailnya', 'sekarang', 'sudah', 'benar', 'loh']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
126,1/1/2024,18:25,Budi,"Aku baru beli kendaraan baru, plat nomornya B 2341 XYZ, warna merah.",FALSE,"['Aku', 'baru', 'beli', 'kendaraan', 'baru', 'plat', 'nomornya', 'B', '2341', 'XYZ', 'warna', 'merah']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_Plate', 'I_Plate', 'I_Plate', 'O', 'B_Asset']"
127,1/1/2024,18:30,Cindy,"Aku baru update data Nama Panggilan. Detailnya sekarang sudah benar, loh.",FALSE,"['Aku', 'baru', 'update', 'data', 'Nama', 'Panggilan', 'Detailnya', 'sekarang', 'sudah', 'benar', 'loh']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
128,1/1/2024,18:35,Budi,Ada yang tahu cara urus data Nomor Telepon Rumah? Aku lagi butuh info nih.,FALSE,"['Ada', 'yang', 'tahu', 'cara', 'urus', 'data', 'Nomor', 'Telepon', 'Rumah', 'Aku', 'lagi', 'butuh', 'info', 'nih']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
129,1/1/2024,18:40,Ari,"Aku baru buka rekening baru, nomornya 7934898235 di Bank ABC.",FALSE,"['Aku', 'baru', 'buka', 'rekening', 'baru', 'nomornya', '7934898235', 'di', 'Bank', 'ABC']","['O', 'O', 'O', 'O', 'O', 'O', 'B_Account', 'O', 'O', 'O']"
130,1/1/2024,18:45,Budi,Ada yang tahu cara urus data Nomor Akun Aset Keuangan? Aku lagi butuh info nih.,FALSE,"['Ada', 'yang', 'tahu', 'cara', 'urus', 'data', 'Nomor', 'Akun', 'Aset', 'Keuangan', 'Aku', 'lagi', 'butuh', 'info', 'nih']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
131,1/1/2024,18:50,Dina,Ada yang tahu cara urus data Status Sosial? Aku lagi butuh info nih.,FALSE,"['Ada', 'yang', 'tahu', 'cara', 'urus', 'data', 'Status', 'Sosial', 'Aku', 'lagi', 'butuh', 'info', 'nih']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
132,1/1/2024,18:55,Dina,Ada yang tahu cara urus data Alamat Email? Aku lagi butuh info nih.,FALSE,"['Ada', 'yang', 'tahu', 'cara', 'urus', 'data', 'Alamat', 'Email', 'Aku', 'lagi', 'butuh', 'info', 'nih']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
133,1/1/2024,19:00,Dina,"Kemarin urus ulang Nomor SIM, nomor barunya adalah 4494780079.",FALSE,"['Kemarin', 'urus', 'ulang', 'Nomor', 'SIM', 'nomor', 'barunya', 'adalah', '4494780079']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_SSN']"
134,1/1/2024,19:05,Eka,Ada yang tahu cara urus data Nomor Sertifikat Rumah/Properti? Aku lagi butuh info nih.,FALSE,"['Ada', 'yang', 'tahu', 'cara', 'urus', 'data', 'Nomor', 'Sertifikat', 'Rumah', 'Properti', 'Aku', 'lagi', 'butuh', 'info', 'nih']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
135,1/1/2024,19:10,Gina,"Aku baru buka rekening baru, nomornya 4313521157 di Bank ABC.",FALSE,"['Aku', 'baru', 'buka', 'rekening', 'baru', 'nomornya', '4313521157', 'di', 'Bank', 'ABC']","['O', 'O', 'O', 'O', 'O', 'O', 'B_Account', 'O', 'O', 'O']"
136,1/1/2024,19:15,Eka,Ada yang tahu cara urus data Agama? Aku lagi butuh info nih.,FALSE,"['Ada', 'yang', 'tahu', 'cara', 'urus', 'data', 'Agama', 'Aku', 'lagi', 'butuh', 'info', 'nih']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
137,1/1/2024,19:20,Dina,Nomor Nomor Ponsel aku yang baru itu 08115999165.,FALSE,"['Nomor', 'Nomor', 'Ponsel', 'aku', 'yang', 'baru', 'itu', '08115999165']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_Phone_Number']"
138,1/1/2024,19:25,Dina,"Kemarin urus ulang Nomor SIM, nomor barunya adalah 6543545779.",FALSE,"['Kemarin', 'urus', 'ulang', 'Nomor', 'SIM', 'nomor', 'barunya', 'adalah', '6543545779']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_SSN']"
139,1/1/2024,19:30,Budi,Ada yang tahu cara urus data Nomor Faks? Aku lagi butuh info nih.,FALSE,"['Ada', 'yang', 'tahu', 'cara', 'urus', 'data', 'Nomor', 'Faks', 'Aku', 'lagi', 'butuh', 'info', 'nih']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
140,1/1/2024,19:35,Cindy,Ada yang tahu cara urus data Status Perkawinan? Aku lagi butuh info nih.,FALSE,"['Ada', 'yang', 'tahu', 'cara', 'urus', 'data', 'Status', 'Perkawinan', 'Aku', 'lagi', 'butuh', 'info', 'nih']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
141,1/1/2024,19:40,Gina,Ada yang tahu cara urus data Status Sosial? Aku lagi butuh info nih.,FALSE,"['Ada', 'yang', 'tahu', 'cara', 'urus', 'data', 'Status', 'Sosial', 'Aku', 'lagi', 'butuh', 'info', 'nih']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
142,1/1/2024,19:45,Gina,Ada yang tahu cara urus data Nomor Sertifikat Tanah? Aku lagi butuh info nih.,FALSE,"['Ada', 'yang', 'tahu', 'cara', 'urus', 'data', 'Nomor', 'Sertifikat', 'Tanah', 'Aku', 'lagi', 'butuh', 'info', 'nih']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
143,1/1/2024,19:50,Budi,Ada yang tahu cara urus data Status Sosial? Aku lagi butuh info nih.,FALSE,"['Ada', 'yang', 'tahu', 'cara', 'urus', 'data', 'Status', 'Sosial', 'Aku', 'lagi', 'butuh', 'info', 'nih']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
144,1/1/2024,19:55,Budi,Ada yang tahu cara urus data Nomor Sertifikat Tanah? Aku lagi butuh info nih.,FALSE,"['Ada', 'yang', 'tahu', 'cara', 'urus', 'data', 'Nomor', 'Sertifikat', 'Tanah', 'Aku', 'lagi', 'butuh', 'info', 'nih']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
145,1/1/2024,20:00,Dina,"Aku baru beli kendaraan baru, plat nomornya B 9791 XYZ, warna hitam.",FALSE,"['Aku', 'baru', 'beli', 'kendaraan', 'baru', 'plat', 'nomornya', 'B', '9791', 'XYZ', 'warna', 'hitam']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_Plate', 'I_Plate', 'I_Plate', 'O', 'B_Asset']"
146,1/1/2024,20:05,Dina,Aku lagi tambahkan data Riwayat Pendidikan ke sistem. Semoga prosesnya lancar.,FALSE,"['Aku', 'lagi', 'tambahkan', 'data', 'Riwayat', 'Pendidikan', 'ke', 'sistem', 'Semoga', 'prosesnya', 'lancar']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
147,1/1/2024,20:10,Gina,"Aku baru update data Nama Panggilan. Detailnya sekarang sudah benar, loh.",FALSE,"['Aku', 'baru', 'update', 'data', 'Nama', 'Panggilan', 'Detailnya', 'sekarang', 'sudah', 'benar', 'loh']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
148,1/1/2024,20:15,Cindy,"Barusan pindah ke alamat baru, yaitu Jl. Melati No. 22.",FALSE,"['Barusan', 'pindah', 'ke', 'alamat', 'baru', 'yaitu', 'Jl', 'Melati', 'No', '22']","['O', 'O', 'O', 'O', 'O', 'O', 'B_Address', 'I_Address', 'I_Address', 'I_Address']"
149,1/1/2024,20:20,Eka,Ada yang tahu cara urus data Alamat Email? Aku lagi butuh info nih.,FALSE,"['Ada', 'yang', 'tahu', 'cara', 'urus', 'data', 'Alamat', 'Email', 'Aku', 'lagi', 'butuh', 'info', 'nih']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
